,Driver_ID,Age,Gender,City,Education_Level,Income,Date_of_joining,Last_Working_Date,Joining_Designation,Grade,Total_Business_Value,Quarterly_Rating,Tenure,Join_Month,Leave_Month,Has_left,Monthly_Income_Increase,Quarterly_Rating_Increase
1495,1754,25.0,Female,C10,2,42975,2019-01-09,2019-03-01,1,1,-500000,1,51.0,2019-01,2019-03,Left,0,0
1496,1755,29.0,Male,C2,1,37995,2019-11-12,2020-01-19,2,2,0,1,68.0,2019-11,2020-01,Left,0,0
1497,1756,42.0,Female,C13,1,51016,2017-11-13,2020-10-03,2,3,11165310,1,1055.0,2017-11,2020-10,Left,0,0
1498,1757,35.0,Female,C3,1,31500,2020-03-11,2020-05-19,1,1,485570,1,69.0,2020-03,2020-05,Left,0,0
1499,1758,40.0,Male,C27,2,67685,2019-12-30,,3,3,0,1,,2019-12,,Active,0,0
1500,1759,31.0,Male,C28,2,22738,2018-08-18,2019-01-11,1,1,0,1,146.0,2018-08,2019-01,Left,0,0
1501,1760,31.0,Male,C4,1,30996,2018-12-02,2020-02-17,1,1,439470,1,442.0,2018-12,2020-02,Left,0,0
1502,1761,39.0,Male,C20,2,149354,2016-02-18,2019-10-19,5,5,0,1,1339.0,2016-02,2019-10,Left,0,0
1503,1763,22.0,Female,C12,0,33042,2019-11-30,2020-01-21,1,1,0,1,52.0,2019-11,2020-01,Left,0,0
1504,1764,39.0,Male,C7,2,76804,2020-08-03,,3,3,196060,1,,2020-08,,Active,0,0
1505,1766,32.0,Male,C20,1,23221,2020-10-24,,3,3,0,1,,2020-10,,Active,0,0
1506,1769,33.0,Male,C2,2,45609,2018-07-08,2020-02-17,1,1,626620,1,589.0,2018-07,2020-02,Left,0,0
1507,1770,38.0,Female,C4,2,92440,2016-05-02,,1,4,33709640,1,,2016-05,,Active,1,0
1508,1771,34.0,Female,C15,0,40685,2020-03-01,2020-06-16,2,2,0,1,107.0,2020-03,2020-06,Left,0,0
1509,1773,27.0,Female,C11,2,81385,2018-05-18,2019-05-16,1,2,642820,1,363.0,2018-05,2019-05,Left,0,0
1510,1774,35.0,Male,C23,2,83242,2020-06-19,2020-11-28,2,2,484200,1,162.0,2020-06,2020-11,Left,0,0
1511,1775,37.0,Female,C18,1,85332,2020-10-30,,3,3,0,1,,2020-10,,Active,0,0
1512,1776,37.0,Male,C11,2,73566,2020-07-25,,2,2,8743580,4,,2020-07,,Active,0,0
1513,1778,29.0,Male,C3,2,47980,2018-06-15,2019-11-26,2,2,3834850,1,529.0,2018-06,2019-11,Left,0,0
1514,1779,28.0,Male,C3,0,59205,2020-07-04,2020-10-12,1,1,630200,1,100.0,2020-07,2020-10,Left,0,0
1515,1781,39.0,Male,C25,2,91064,2020-02-06,2020-06-14,3,3,187950,1,129.0,2020-02,2020-06,Left,0,0
1516,1782,40.0,Female,C18,1,101227,2015-11-12,,1,3,16483690,2,,2015-11,,Active,0,0
1517,1783,45.0,Male,C14,0,54718,2018-07-31,,1,3,34374620,4,,2018-07,,Active,1,1
1518,1784,30.0,Female,C23,2,58671,2016-11-25,2019-09-22,1,2,2591250,2,1031.0,2016-11,2019-09,Left,0,1
1519,1785,31.0,Male,C27,1,67067,2020-07-31,2020-09-18,3,3,0,1,49.0,2020-07,2020-09,Left,0,0
1520,1786,24.0,Male,C9,1,63577,2018-09-23,2019-02-27,1,1,893410,2,157.0,2018-09,2019-02,Left,0,0
1521,1788,32.0,Female,C4,1,49696,2019-12-05,2020-02-14,2,2,0,1,71.0,2019-12,2020-02,Left,0,0
1522,1789,31.0,Male,C25,1,22875,2019-07-04,2019-10-07,1,1,0,1,95.0,2019-07,2019-10,Left,0,0
1523,1791,41.0,Male,C29,1,54377,2020-11-17,,2,2,0,1,,2020-11,,Active,0,0
1524,1792,39.0,Male,C26,0,61613,2018-07-17,2019-03-02,3,3,2342890,2,228.0,2018-07,2019-03,Left,0,0
1525,1793,28.0,Female,C24,2,48734,2020-05-17,,2,2,2842880,2,,2020-05,,Active,0,1
1526,1795,29.0,Male,C14,1,60764,2018-01-22,2019-05-24,2,3,117320,1,487.0,2018-01,2019-05,Left,0,0
1527,1796,38.0,Male,C6,2,62204,2019-10-08,2020-06-07,2,2,290950,1,243.0,2019-10,2020-06,Left,0,0
1528,1797,25.0,Male,C8,1,45526,2019-12-15,2020-06-17,1,1,768870,1,185.0,2019-12,2020-06,Left,0,0
1529,1800,32.0,Male,C3,1,35542,2019-10-08,2020-03-13,2,2,306770,1,157.0,2019-10,2020-03,Left,0,0
1530,1801,26.0,Female,C16,1,57714,2020-05-30,,1,1,1816830,2,,2020-05,,Active,0,0
1531,1802,25.0,Male,C18,2,26520,2020-11-06,,2,2,0,1,,2020-11,,Active,0,0
1532,1803,34.0,Male,C3,2,52914,2018-05-09,2019-07-20,1,1,-1385530,1,437.0,2018-05,2019-07,Left,0,0
1533,1804,31.0,Male,C15,2,86813,2020-10-04,,3,3,300830,1,,2020-10,,Active,0,0
1534,1805,40.0,Male,C19,0,59636,2020-05-29,,3,3,2589640,1,,2020-05,,Active,0,0
1535,1807,29.0,Male,C2,1,16581,2020-09-19,,1,1,341060,1,,2020-09,,Active,0,0
1536,1808,52.0,Male,C6,1,65754,2018-09-09,2019-12-10,3,3,7067580,1,457.0,2018-09,2019-12,Left,0,0
1537,1809,38.0,Male,C22,1,75835,2019-06-15,2019-09-26,2,4,200000,1,103.0,2019-06,2019-09,Left,0,0
1538,1810,36.0,Male,C13,0,90743,2018-10-05,2019-08-04,1,3,10735670,1,303.0,2018-10,2019-08,Left,0,0
1539,1811,37.0,Male,C9,2,66631,2017-06-30,,1,2,18027620,2,,2017-06,,Active,0,0
1540,1812,35.0,Female,C23,0,51267,2020-12-13,,3,3,0,1,,2020-12,,Active,0,0
1541,1813,44.0,Male,C14,2,88204,2019-07-12,2019-10-04,4,4,1876530,1,84.0,2019-07,2019-10,Left,0,0
1542,1814,27.0,Female,C4,0,125011,2016-01-28,2020-02-10,1,4,15570900,1,1474.0,2016-01,2020-02,Left,0,0
1543,1815,32.0,Male,C3,1,44108,2020-09-14,,2,2,739760,2,,2020-09,,Active,0,1
1544,1816,27.0,Female,C7,0,53920,2018-10-19,2019-02-26,1,1,101890,1,130.0,2018-10,2019-02,Left,0,0
1545,1817,41.0,Female,C8,1,64154,2015-07-26,,1,3,20702280,2,,2015-07,,Active,1,0
1546,1818,30.0,Male,C25,2,25579,2020-05-15,2020-07-14,2,2,0,1,60.0,2020-05,2020-07,Left,0,0
1547,1819,23.0,Male,C16,1,30342,2020-08-29,2020-12-11,1,1,270020,1,104.0,2020-08,2020-12,Left,0,0
1548,1820,37.0,Female,C20,1,57083,2018-12-10,2019-01-26,2,2,0,1,47.0,2018-12,2019-01,Left,0,0
1549,1823,44.0,Male,C25,0,46309,2018-08-05,2019-09-22,2,2,2094860,2,413.0,2018-08,2019-09,Left,0,1
1550,1824,22.0,Male,C26,0,27023,2018-09-23,2019-06-03,1,1,1856620,1,253.0,2018-09,2019-06,Left,0,0
1551,1825,51.0,Male,C13,0,11943,2018-05-30,2019-03-25,1,1,395400,1,299.0,2018-05,2019-03,Left,0,0
1552,1826,32.0,Male,C7,1,145483,2019-07-01,2020-07-13,3,3,4899080,1,378.0,2019-07,2020-07,Left,0,0
1553,1828,34.0,Male,C16,0,46866,2020-09-06,,3,3,1314850,2,,2020-09,,Active,0,1
1554,1829,32.0,Female,C2,1,53181,2018-12-02,2019-05-04,1,1,0,1,153.0,2018-12,2019-05,Left,0,0
1555,1830,33.0,Male,C6,0,30044,2020-01-30,,1,1,5542490,3,,2020-01,,Active,0,1
1556,1831,38.0,Male,C5,1,42960,2020-07-13,,3,3,637320,1,,2020-07,,Active,0,0
1557,1832,41.0,Male,C4,2,136307,2018-06-05,2019-07-27,5,5,100370,1,417.0,2018-06,2019-07,Left,0,0
1558,1834,39.0,Male,C17,0,39994,2019-06-29,2019-07-12,2,2,0,1,13.0,2019-06,2019-07,Left,0,0
1559,1835,28.0,Male,C1,2,42507,2018-05-07,2019-07-18,1,2,1533680,1,437.0,2018-05,2019-07,Left,0,0
1560,1836,34.0,Female,C20,0,48546,2020-05-22,,2,2,2590880,1,,2020-05,,Active,0,0
1561,1837,30.0,Male,C15,0,80368,2020-06-19,,2,2,4169060,4,,2020-06,,Active,0,1
1562,1838,28.0,Female,C7,2,22095,2018-09-14,2019-02-01,1,1,101980,1,140.0,2018-09,2019-02,Left,0,0
1563,1839,38.0,Male,C2,0,15861,2020-10-27,,1,1,0,1,,2020-10,,Active,0,0
1564,1840,31.0,Female,C6,1,38183,2017-11-21,,1,3,21029470,4,,2017-11,,Active,1,1
1565,1841,33.0,Male,C24,0,123565,2014-09-02,,1,3,32766560,2,,2014-09,,Active,0,0
1566,1842,28.0,Female,C23,0,68837,2020-06-29,2020-07-29,2,2,0,1,30.0,2020-06,2020-07,Left,0,0
1567,1843,35.0,Male,C6,0,113857,2020-02-11,2020-06-19,3,3,150350,1,129.0,2020-02,2020-06,Left,0,0
1568,1844,42.0,Female,C1,1,17476,2018-12-21,2019-03-09,1,1,103970,1,78.0,2018-12,2019-03,Left,0,0
1569,1845,30.0,Male,C9,2,45811,2018-05-20,2019-07-13,1,2,2305640,1,419.0,2018-05,2019-07,Left,0,0
1570,1846,39.0,Female,C3,1,41504,2020-06-26,2020-09-28,2,2,0,1,94.0,2020-06,2020-09,Left,0,0
1571,1847,33.0,Female,C24,1,26160,2018-05-12,2019-09-22,1,1,1682170,2,498.0,2018-05,2019-09,Left,0,1
1572,1848,28.0,Male,C13,2,40671,2019-11-04,2020-01-07,1,1,0,1,64.0,2019-11,2020-01,Left,0,0
1573,1849,33.0,Male,C6,2,53062,2018-01-22,2020-07-29,1,2,14208530,1,919.0,2018-01,2020-07,Left,0,0
1574,1850,34.0,Female,C20,2,80779,2020-05-05,2020-11-20,2,2,1684420,2,199.0,2020-05,2020-11,Left,0,1
1575,1851,41.0,Female,C21,0,54180,2018-11-18,2019-03-31,2,2,290830,1,133.0,2018-11,2019-03,Left,0,0
1576,1852,55.0,Male,C3,1,76029,2018-06-15,,1,3,29036280,4,,2018-06,,Active,1,1
1577,1853,27.0,Male,C29,2,140833,2015-08-09,2019-09-09,1,4,11614440,1,1492.0,2015-08,2019-09,Left,0,0
1578,1854,44.0,Male,C21,0,53355,2015-07-19,2019-12-21,1,2,3980110,2,1616.0,2015-07,2019-12,Left,0,0
1579,1855,30.0,Male,C17,2,54971,2019-12-02,2020-01-05,2,2,0,1,34.0,2019-12,2020-01,Left,0,0
1580,1856,50.0,Female,C1,1,59431,2017-12-02,2019-09-12,1,4,20351490,3,649.0,2017-12,2019-09,Left,0,0
1581,1858,27.0,Female,C28,2,48860,2019-06-29,,1,1,26818060,2,,2019-06,,Active,0,0
1582,1859,35.0,Male,C22,0,37209,2017-12-15,,1,1,17160130,4,,2017-12,,Active,0,1
1583,1860,35.0,Male,C14,1,37704,2019-12-01,2020-07-29,2,2,234840,1,241.0,2019-12,2020-07,Left,0,0
1584,1861,39.0,Male,C16,0,41796,2018-05-07,2019-01-28,1,1,0,1,266.0,2018-05,2019-01,Left,0,0
1585,1862,44.0,Female,C25,0,55815,2019-01-14,2019-04-30,2,2,800710,1,106.0,2019-01,2019-04,Left,0,0
1586,1863,29.0,Male,C27,1,78511,2020-08-09,2020-11-16,2,2,0,1,99.0,2020-08,2020-11,Left,0,0
1587,1864,34.0,Female,C29,1,85688,2014-08-11,,1,3,29146990,3,,2014-08,,Active,0,0
1588,1865,41.0,Male,C11,2,51764,2018-11-30,2019-08-01,2,2,3143290,1,244.0,2018-11,2019-08,Left,0,0
1589,1866,33.0,Male,C12,1,38416,2019-12-10,2020-06-05,1,1,473500,1,178.0,2019-12,2020-06,Left,0,0
1590,1867,26.0,Female,C20,2,90560,2017-02-05,2019-06-07,1,3,1850000,1,852.0,2017-02,2019-06,Left,0,0
1591,1868,43.0,Female,C27,0,78444,2016-03-27,2019-08-29,1,3,2357650,1,1250.0,2016-03,2019-08,Left,0,0
1592,1869,33.0,Female,C21,1,127737,2020-01-04,,3,3,4346800,2,,2020-01,,Active,0,1
1593,1871,29.0,Male,C5,0,42573,2020-07-31,,2,2,2458110,2,,2020-07,,Active,0,0
1594,1872,36.0,Female,C12,0,63739,2020-03-27,2020-07-29,3,3,0,1,124.0,2020-03,2020-07,Left,0,0
1595,1873,33.0,Female,C8,0,53926,2020-10-02,,2,2,0,1,,2020-10,,Active,0,0
1596,1874,38.0,Male,C26,1,55601,2018-05-09,,2,2,17454920,3,,2018-05,,Active,0,1
1597,1875,45.0,Female,C2,2,74090,2016-01-21,,1,3,27099710,4,,2016-01,,Active,0,1
1598,1876,38.0,Male,C15,1,18948,2018-05-02,2019-05-06,1,1,638080,1,369.0,2018-05,2019-05,Left,0,0
1599,1877,40.0,Female,C26,0,126742,2019-04-29,2020-09-28,1,5,52526160,1,518.0,2019-04,2020-09,Left,1,0
1600,1878,30.0,Female,C6,0,43578,2018-12-10,2020-06-02,2,2,5587800,1,540.0,2018-12,2020-06,Left,0,0
1601,1879,46.0,Male,C21,1,77647,2017-11-01,2019-10-31,3,3,4280480,1,729.0,2017-11,2019-10,Left,0,0
1602,1880,33.0,Female,C14,0,66854,2020-12-11,,2,2,0,1,,2020-12,,Active,0,0
1603,1882,33.0,Male,C17,1,52471,2019-11-18,2020-06-27,3,3,4453830,2,222.0,2019-11,2020-06,Left,0,1
1604,1883,34.0,Female,C12,0,53123,2019-12-28,2020-03-08,3,3,197080,1,71.0,2019-12,2020-03,Left,0,0
1605,1884,30.0,Male,C24,1,44443,2020-05-29,,1,1,1205820,2,,2020-05,,Active,0,1
1606,1886,30.0,Male,C16,1,18192,2018-07-13,2019-10-04,1,1,2895700,1,448.0,2018-07,2019-10,Left,0,0
1607,1887,33.0,Male,C20,1,27895,2017-02-07,2019-03-09,1,2,471290,1,760.0,2017-02,2019-03,Left,0,0
1608,1888,27.0,Female,C20,0,41255,2020-02-04,,2,2,4030510,1,,2020-02,,Active,0,0
1609,1889,30.0,Female,C10,0,39830,2020-02-01,2020-06-20,2,2,0,1,140.0,2020-02,2020-06,Left,0,0
1610,1890,32.0,Female,C14,1,79599,2019-07-22,2019-09-06,3,3,0,1,46.0,2019-07,2019-09,Left,0,0
1611,1891,33.0,Female,C27,1,79239,2018-11-06,2019-01-04,3,3,0,1,59.0,2018-11,2019-01,Left,0,0
1612,1892,44.0,Male,C19,2,67732,2015-07-19,,1,2,20918330,4,,2015-07,,Active,0,1
1613,1893,39.0,Male,C26,1,132819,2017-01-20,,5,5,1675670,1,,2017-01,,Active,0,0
1614,1894,33.0,Female,C7,2,51264,2020-02-09,,3,3,0,1,,2020-02,,Active,0,0
1615,1895,26.0,Male,C28,2,33721,2020-06-24,2020-07-29,1,1,0,1,35.0,2020-06,2020-07,Left,0,0
1616,1896,41.0,Female,C15,0,71593,2018-12-07,2019-01-28,2,2,0,1,52.0,2018-12,2019-01,Left,0,0
1617,1897,33.0,Male,C16,2,123750,2019-04-07,2020-01-16,2,4,6594920,1,284.0,2019-04,2020-01,Left,0,0
1618,1898,37.0,Male,C16,0,36230,2019-08-31,2019-11-08,3,3,0,1,69.0,2019-08,2019-11,Left,0,0
1619,1899,30.0,Male,C15,2,57581,2017-11-26,2019-03-17,1,1,221040,1,476.0,2017-11,2019-03,Left,0,0
1620,1900,30.0,Male,C13,0,24538,2019-11-17,2020-06-02,1,1,4413820,1,198.0,2019-11,2020-06,Left,0,0
1621,1901,28.0,Male,C11,2,96265,2019-07-11,2019-09-20,3,3,0,1,71.0,2019-07,2019-09,Left,0,0
1622,1902,35.0,Female,C9,0,39246,2020-08-07,2020-08-29,2,2,0,1,22.0,2020-08,2020-08,Left,0,0
1623,1904,27.0,Male,C14,0,29148,2016-06-03,2019-09-22,2,2,1228620,1,1206.0,2016-06,2019-09,Left,0,0
1624,1905,29.0,Male,C5,2,68418,2020-08-04,2020-10-09,3,3,213060,1,66.0,2020-08,2020-10,Left,0,0
1625,1906,34.0,Male,C23,1,76092,2018-02-19,2019-09-27,2,3,7265580,1,585.0,2018-02,2019-09,Left,0,0
1626,1908,27.0,Female,C8,0,29660,2020-08-15,2020-10-31,2,2,0,1,77.0,2020-08,2020-10,Left,0,0
1627,1909,34.668434595389385,Female,C21,2,36661,2019-11-03,2020-05-20,3,3,2605330,2,199.0,2019-11,2020-05,Left,0,1
1628,1911,41.0,Female,C15,2,96143,2019-11-02,2020-09-15,3,3,3842680,1,318.0,2019-11,2020-09,Left,0,0
1629,1912,25.0,Female,C1,0,74589,2015-07-16,2019-07-12,1,3,2038430,1,1457.0,2015-07,2019-07,Left,0,0
1630,1913,34.0,Male,C26,0,32285,2017-12-08,2019-03-29,2,2,1078260,1,476.0,2017-12,2019-03,Left,0,0
1631,1914,32.0,Male,C3,2,48010,2020-05-24,,1,1,2042670,2,,2020-05,,Active,0,1
1632,1916,37.0,Female,C16,2,34619,2018-05-18,2019-05-17,1,1,951830,1,364.0,2018-05,2019-05,Left,0,0
1633,1917,31.0,Male,C4,2,27867,2018-06-18,2019-10-06,1,1,5339390,1,475.0,2018-06,2019-10,Left,0,0
1634,1918,31.0,Female,C21,0,73070,2017-08-14,,1,3,25757010,4,,2017-08,,Active,1,1
1635,1919,33.0,Male,C21,2,41169,2019-09-28,2020-02-17,3,3,0,1,142.0,2019-09,2020-02,Left,0,0
1636,1922,27.0,Male,C20,1,25605,2019-10-31,2020-03-14,2,2,0,1,135.0,2019-10,2020-03,Left,0,0
1637,1924,31.0,Female,C10,1,73534,2018-02-12,,2,2,13626550,2,,2018-02,,Active,0,0
1638,1925,27.0,Male,C4,1,63402,2020-12-15,,2,2,0,1,,2020-12,,Active,0,0
1639,1926,30.0,Male,C26,2,29575,2018-01-22,2019-05-04,1,1,728820,1,467.0,2018-01,2019-05,Left,0,0
1640,1927,42.0,Male,C20,0,32043,2017-12-11,2019-10-11,1,3,2709580,1,669.0,2017-12,2019-10,Left,0,0
1641,1928,29.0,Male,C13,1,69939,2019-11-29,2020-05-01,3,3,485010,1,154.0,2019-11,2020-05,Left,0,0
1642,1929,31.0,Male,C9,2,66923,2019-12-30,,2,2,4184300,2,,2019-12,,Active,0,1
1643,1930,37.0,Male,C29,1,67317,2016-11-28,2019-10-03,1,2,1061950,1,1039.0,2016-11,2019-10,Left,0,0
1644,1932,34.668434595389385,Female,C7,1,63898,2018-05-21,2019-05-24,2,2,418100,1,368.0,2018-05,2019-05,Left,0,0
1645,1933,32.0,Female,C24,0,40086,2018-10-20,2019-02-18,1,1,0,1,121.0,2018-10,2019-02,Left,0,0
1646,1934,26.0,Male,C7,2,52518,2019-08-29,2019-09-27,2,2,0,1,29.0,2019-08,2019-09,Left,0,0
1647,1935,32.0,Male,C8,0,60214,2018-11-09,2019-06-07,1,1,1250540,2,210.0,2018-11,2019-06,Left,0,0
1648,1936,34.668434595389385,Male,C22,1,25818,2018-09-04,,1,1,16585750,3,,2018-09,,Active,0,1
1649,1937,27.0,Male,C28,1,78057,2019-10-06,2020-07-13,3,3,3825400,1,281.0,2019-10,2020-07,Left,0,0
1650,1938,36.0,Male,C15,2,83455,2020-01-30,2020-09-08,3,3,1888150,1,222.0,2020-01,2020-09,Left,0,0
1651,1939,28.0,Female,C1,2,55315,2017-11-14,2019-08-01,1,2,1500210,1,625.0,2017-11,2019-08,Left,0,0
1652,1941,28.0,Female,C7,2,58533,2020-04-07,2020-07-29,2,2,1231750,3,113.0,2020-04,2020-07,Left,0,1
1653,1942,36.0,Female,C27,1,61994,2019-09-15,2020-02-11,2,2,663870,1,149.0,2019-09,2020-02,Left,0,0
1654,1944,46.0,Female,C11,1,19072,2018-03-12,2019-09-22,1,1,1241200,1,559.0,2018-03,2019-09,Left,0,0
1655,1947,32.0,Female,C27,0,41973,2019-07-06,2019-11-21,2,2,200000,1,138.0,2019-07,2019-11,Left,0,0
1656,1948,27.0,Male,C3,1,29520,2020-09-21,2020-12-20,1,1,0,1,90.0,2020-09,2020-12,Left,0,0
1657,1949,31.0,Female,C3,1,88909,2019-10-29,2020-11-21,3,3,3204010,1,389.0,2019-10,2020-11,Left,0,0
1658,1950,26.0,Female,C3,0,28506,2020-01-10,2020-01-17,2,2,0,1,7.0,2020-01,2020-01,Left,0,0
1659,1951,30.0,Male,C29,0,44512,2019-05-30,2019-07-08,3,3,0,1,39.0,2019-05,2019-07,Left,0,0
1660,1952,28.0,Male,C10,2,34020,2017-07-08,2020-04-27,1,1,3500430,1,1024.0,2017-07,2020-04,Left,0,0
1661,1954,31.0,Male,C9,0,49213,2019-10-07,2020-05-19,1,1,1382460,1,225.0,2019-10,2020-05,Left,0,0
1662,1955,29.0,Male,C3,1,79676,2020-12-11,,3,3,0,1,,2020-12,,Active,0,0
1663,1956,36.0,Male,C14,1,77645,2020-07-17,,3,3,474230,1,,2020-07,,Active,0,0
1664,1957,38.0,Female,C21,0,25678,2015-09-06,,1,2,13395500,3,,2015-09,,Active,0,1
1665,1958,28.0,Female,C25,0,32250,2019-11-30,,1,1,2435610,1,,2019-11,,Active,0,0
1666,1959,36.0,Male,C26,2,40099,2018-06-19,2020-02-20,1,1,6006280,2,611.0,2018-06,2020-02,Left,0,0
1667,1960,30.0,Female,C1,0,59169,2020-02-10,2020-05-05,2,2,0,1,85.0,2020-02,2020-05,Left,0,0
1668,1962,29.0,Male,C15,2,59078,2020-07-31,,3,3,952730,2,,2020-07,,Active,0,1
1669,1963,32.0,Male,C11,0,46860,2020-07-17,2020-09-08,2,2,0,1,53.0,2020-07,2020-09,Left,0,0
1670,1965,36.0,Male,C19,1,40118,2020-09-28,,3,3,1183570,2,,2020-09,,Active,0,0
1671,1967,41.0,Male,C29,0,28059,2018-06-18,2019-04-04,1,1,375220,1,290.0,2018-06,2019-04,Left,0,0
1672,1968,40.0,Male,C15,1,55836,2018-07-13,,1,1,16747520,2,,2018-07,,Active,0,0
1673,1970,24.0,Male,C20,1,40996,2018-12-21,2019-05-04,2,2,798510,1,134.0,2018-12,2019-05,Left,0,0
1674,1971,25.0,Male,C16,0,45593,2020-12-20,,2,2,0,1,,2020-12,,Active,0,0
1675,1972,29.0,Female,C18,0,44137,2020-02-01,,1,1,3330620,1,,2020-02,,Active,0,0
1676,1973,36.0,Male,C14,1,52011,2018-11-30,2019-02-28,1,1,233880,1,90.0,2018-11,2019-02,Left,0,0
1677,1975,36.0,Female,C2,1,21043,2019-06-20,2020-01-30,1,1,3357730,1,224.0,2019-06,2020-01,Left,0,0
1678,1976,31.0,Female,C20,2,51181,2018-07-31,2019-01-23,2,2,0,1,176.0,2018-07,2019-01,Left,0,0
1679,1977,36.0,Female,C8,0,26145,2019-09-17,,1,1,7227870,2,,2019-09,,Active,0,1
1680,1978,41.0,Male,C17,0,12553,2018-12-09,2019-01-19,1,1,0,1,41.0,2018-12,2019-01,Left,0,0
1681,1979,33.0,Male,C25,1,18642,2018-09-12,2019-02-03,1,1,0,1,144.0,2018-09,2019-02,Left,0,0
1682,1980,36.0,Male,C29,0,42383,2020-05-05,,3,3,899410,1,,2020-05,,Active,0,0
1683,1981,39.0,Female,C27,2,60415,2020-08-18,,2,2,2131080,3,,2020-08,,Active,0,1
1684,1982,34.0,Female,C1,1,81936,2019-11-05,,2,2,6907240,2,,2019-11,,Active,0,1
1685,1983,49.0,Female,C23,2,76531,2018-07-02,2019-09-22,1,2,2395890,1,447.0,2018-07,2019-09,Left,0,0
1686,1984,35.0,Male,C7,1,56702,2019-11-07,2020-01-30,2,2,181680,1,84.0,2019-11,2020-01,Left,0,0
1687,1987,25.0,Male,C4,2,67394,2018-10-21,2019-11-14,2,2,3033920,1,389.0,2018-10,2019-11,Left,0,0
1688,1988,39.0,Male,C24,0,72499,2019-06-13,2019-12-21,3,3,0,1,191.0,2019-06,2019-12,Left,0,0
1689,1989,37.0,Male,C7,2,76388,2020-01-25,,3,3,4643360,2,,2020-01,,Active,0,1
1690,1990,22.0,Male,C28,0,48097,2018-05-04,2019-05-20,1,1,3121600,2,381.0,2018-05,2019-05,Left,0,0
1691,1991,30.0,Male,C20,2,76425,2019-06-29,2019-10-29,2,2,1119000,1,122.0,2019-06,2019-10,Left,0,0
1692,1992,35.0,Female,C26,2,28498,2018-12-26,2019-05-02,1,1,1375680,2,127.0,2018-12,2019-05,Left,0,0
1693,1993,32.0,Male,C21,0,74953,2020-03-11,2020-04-19,2,2,0,1,39.0,2020-03,2020-04,Left,0,0
1694,1994,37.0,Male,C10,1,46345,2020-07-10,2020-12-06,3,3,0,1,149.0,2020-07,2020-12,Left,0,0
1695,1995,34.0,Male,C5,0,54291,2019-01-06,2019-03-21,1,1,87200,1,74.0,2019-01,2019-03,Left,0,0
1696,1996,37.0,Male,C13,1,48436,2018-05-23,2019-06-29,1,1,2866880,1,402.0,2018-05,2019-06,Left,0,0
1697,1997,35.0,Male,C11,1,42408,2018-05-19,2020-04-25,1,2,7942910,1,707.0,2018-05,2020-04,Left,0,0
1698,1998,36.0,Male,C15,0,32523,2019-11-07,2020-01-02,2,2,0,1,56.0,2019-11,2020-01,Left,0,0
1699,1999,28.0,Female,C19,1,30258,2020-10-30,,1,1,0,1,,2020-10,,Active,0,0
1700,2000,25.0,Male,C14,2,46866,2019-08-24,2020-06-05,1,1,1789380,1,286.0,2019-08,2020-06,Left,0,0
1701,2001,27.0,Female,C23,1,39471,2020-08-07,2020-12-06,1,1,0,1,121.0,2020-08,2020-12,Left,0,0
1702,2002,35.0,Male,C6,1,98821,2013-06-18,2020-06-21,2,4,24461920,1,2560.0,2013-06,2020-06,Left,0,0
1703,2003,26.0,Female,C27,1,54056,2020-09-28,2020-11-28,2,2,0,1,61.0,2020-09,2020-11,Left,0,0
1704,2005,25.0,Male,C13,2,58320,2019-11-17,2020-03-18,1,1,442400,1,122.0,2019-11,2020-03,Left,0,0
1705,2007,27.0,Female,C16,0,85803,2020-06-28,2020-11-15,3,3,493600,1,140.0,2020-06,2020-11,Left,0,0
1706,2008,35.0,Female,C27,0,30840,2017-12-26,,1,2,26824210,4,,2017-12,,Active,1,0
1707,2009,28.0,Female,C10,0,60796,2019-12-07,2020-03-14,1,1,0,1,98.0,2019-12,2020-03,Left,0,0
1708,2010,32.0,Male,C25,1,34692,2019-12-30,2020-10-12,2,2,4293290,1,287.0,2019-12,2020-10,Left,0,0
1709,2012,28.0,Male,C3,1,70916,2020-01-09,,2,2,5893200,1,,2020-01,,Active,0,0
1710,2013,37.0,Female,C20,2,59274,2018-05-15,2019-08-05,1,1,3015730,2,447.0,2018-05,2019-08,Left,0,0
1711,2014,31.0,Female,C8,2,60967,2020-02-07,,2,2,5352210,2,,2020-02,,Active,0,0
1712,2015,33.0,Female,C22,2,58203,2018-03-16,2019-01-05,1,1,0,1,295.0,2018-03,2019-01,Left,0,0
1713,2016,24.0,Female,C1,2,24906,2016-04-29,2019-05-14,1,2,899070,1,1110.0,2016-04,2019-05,Left,0,0
1714,2017,44.0,Male,C4,1,53521,2016-09-12,2019-07-29,1,2,3266460,2,1050.0,2016-09,2019-07,Left,0,0
1715,2018,25.0,Male,C21,0,29719,2020-10-02,,2,2,0,1,,2020-10,,Active,0,0
1716,2019,40.0,Female,C16,1,64781,2019-06-10,2019-12-06,2,2,1154370,2,179.0,2019-06,2019-12,Left,0,1
1717,2020,33.0,Male,C3,1,58131,2020-01-30,2020-05-29,3,3,212320,1,120.0,2020-01,2020-05,Left,0,0
1718,2021,25.0,Male,C25,2,33239,2018-05-05,2019-05-27,1,1,3136400,4,387.0,2018-05,2019-05,Left,0,1
1719,2022,31.0,Male,C23,0,47050,2019-09-02,2020-04-25,3,3,1069470,1,236.0,2019-09,2020-04,Left,0,0
